value,value,value,value,value
0,0,-21.5052482,20.96713332,21.35808822
0,0,-20.71538294,21.72334813,21.1198541
0,0,-19.11975724,18.66207894,18.25301612
0,0,-18.96848304,18.57700526,19.45947044
0.172811644,0,-18.07181388,20.16571758,21.82114646
0.160025141,0,-19.38632902,20.45773462,19.56810822
0.173125059,0,-20.10708513,19.92069377,20.10483471
0.176974662,0,-19.11084377,20.39586655,19.42097144
0,0,-20.80183311,18.72151908,20.38452555
0,0,-19.64699812,19.91845502,21.9126275
0.664816752,0,-19.26527135,20.63237024,21.99001001
0.65224419,0,-21.75623064,19.7308258,21.09885991
0,0,-19.05120351,20.71778934,19.61724439
0,0,-19.59303048,19.80476512,19.9777288
0,0,-19.52916315,19.33439832,19.42692531
0,0,-18.96479338,19.21442019,21.94229852
0,0,-18.86990696,19.64360824,20.83104122
0,0,-19.20952008,18.09235849,19.79572578
0,0,-21.45694468,20.67410055,18.04846108
0,0,-21.06833155,21.38042256,20.08193366
0,0,-20.72399806,19.41850838,21.93571281
0,0,-19.82841197,18.18413254,20.09224364
0,0,-20.03101594,21.94710239,18.72970674
0,0,-19.06855538,19.05479302,18.08837499
0.495120384,0,-18.29726366,18.50648449,19.41881503
0.313055352,0,-19.32416223,19.47901003,21.67291222
0,0,-19.98233502,20.95422816,21.98621643
0,0,-18.22925219,19.17566639,21.7814719
0,0,-18.35293321,20.29881282,20.91767997
0,0,-19.05210093,19.66223998,20.23257091
0,0,-19.46832149,18.47105597,20.36274459
0,0,-19.57326724,19.32114805,20.15596804
0,0,-18.47154427,20.89948202,20.82819722
0,0,-18.90328542,20.44801559,19.67549291
0,0,-19.04658901,18.47911352,20.67681602
0,0,-18.2705395,18.65328964,18.48644846
0,0,-19.3043988,20.56293344,19.06278123
0,0,-18.28888629,21.25366166,21.34401216
0,0,-20.81383137,19.39789798,21.61499572
0,0,-19.54419107,20.38124301,20.15603295
0,0,-19.30700956,18.68257436,18.12654247
0,0,-18.50608869,19.24550535,21.70789428
0,0,-18.90601462,18.08108082,20.80825703
0,0,-18.93082084,21.07310379,19.6561117
0,0,-21.94081686,19.60403928,20.39351577
0,0,-21.34139752,21.26450229,19.71909934
0,0,-18.06104917,20.83349198,19.86135691
0,0,61.40203909,72.47092201,73.26061417
0,0,57.07092116,65.08495791,63.39074576
0,0,55.25252315,63.71747873,62.60990024
0,0,62.46719716,74.41791728,61.23711093
0,0,55.57926659,70.9556579,65.47040511
0,0,59.32488935,72.54297484,63.20482722
0,0,61.58598198,61.37861388,64.19180273
0,0,60.65393707,66.02067804,61.35285016
0,0,65.73154918,71.30230699,64.28985764
0,0,63.42891136,62.26056653,65.72487751
0,0,63.29032051,68.91582304,61.62931795
0,0,58.26714473,67.03538964,69.46749609
0,0,68.52761148,70.11340819,78.66778141
0,0,79.56304613,73.50234096,71.34599528
0,0,83.59592768,74.25997167,79.07455175
0,0,74.56936244,71.57606637,85.33910882
0,0,83.37988118,79.64145284,84.49815815
0,0,70.55396326,73.60201504,69.88145382
0,0,72.90698774,74.14865463,82.18427139
0,0,70.99504936,83.78066304,75.32795389
0,0,75.62267479,77.0897504,70.82786927
0,0,80.5141173,75.92582884,74.43365948
0,0,73.57805771,81.07447851,74.83335073
0,0,82.17467984,83.95720613,77.96075059
0,0,79.91011375,71.96617789,82.08187623
0,0,78.65232271,78.69679062,83.48098046
0,0,83.74664774,81.28186669,75.47884199
0,0,72.88686499,76.63442751,76.68543915
0,0,83.53623914,83.85237241,76.47250267
0,0,75.12835968,87.01837133,77.33696715
0,0,75.72807075,86.57226883,87.46653394
0,0,80.77534777,75.79818631,83.94041029
0,0,85.56664129,75.16768398,87.07424836
0,0,80.44196608,86.79592941,82.59123829
0,0,81.55935768,78.86202746,78.02932924
0,0,83.5812583,74.88076699,77.7664915
0,0,75.99689775,83.21197708,79.72151756
0,0,85.06526729,76.45886431,78.57551263
0,0,78.52998766,76.18442046,85.15091607
0,0,74.66087011,85.96470311,79.34470417
0,20,77.44668549,74.51014685,76.63775397
0,0,75.78622159,72.9426508,84.29648698
0,0,75.50809885,76.21541466,85.56792168
0,0,76.36796916,81.61307325,78.63239106
0,0,74.74510325,73.88064237,82.58571523
0,0,82.51786166,79.45006014,72.8533435
0,20,81.11730838,81.93894889,80.37487191
0,0,82.21032015,85.47709613,72.63243457
0.134164111,0,77.46859574,75.65975076,72.44966136
0.164846456,0,84.28200815,85.05712256,81.78716398
0,0,74.04411036,75.74031814,76.83492131
0,0,81.10573208,82.80838588,83.86046326
0,0,76.37668466,78.87184336,86.31660001
0,0,80.40958171,73.8171795,74.21244352
0,0,77.14732353,83.40819263,83.57230325
0,0,84.61432897,75.46608569,80.21306422
0,0,86.22584528,74.80801658,73.77619746
0,0,83.84774705,77.7145109,82.40569959
0,0,74.77941567,82.43285528,81.7318485
0,0,76.36731123,75.72576511,80.23100981
0,0,86.70279227,74.93498757,86.81937174
1.910789811,0,78.9892024,72.15579437,80.33341895
2.036030698,0,87.05192184,79.54247133,87.84402513
0,0,78.27296468,78.85454391,80.14381393
0,0,87.2214163,75.73824829,73.85008764
0,0,86.80487886,72.85493742,79.5237227
0,0,82.56182477,78.86430833,74.91366417
0,0,72.13546148,84.60722044,81.55022117
0,0,78.39908248,83.44050876,83.08612648
0,0,86.57283569,85.76860115,79.4911487
0,0,86.15487168,72.14985964,73.55971645
0,0,74.99220495,87.45851086,79.49444646
0,0,78.38566574,77.4618524,73.30256372
0,0,85.36679296,87.84552141,82.91321931
0,0,81.24474572,76.04118137,84.645079
0,0,85.55541883,79.54381857,87.39724621
0,0,85.22371455,77.66209726,74.38011966
0,0,86.5183278,77.6914256,80.51795239
0,0,73.8743474,85.47569301,81.07981951
0,0,74.32225309,83.94189719,86.75879165
0,0,73.32377126,87.87357937,82.0356387
0,0,86.96291003,81.81544949,74.32744078
0,0,79.60132451,79.41134331,78.98086296
0,0,73.02803607,73.44047677,82.47540868
0,0,77.14423158,87.94481386,83.20439116
0,0,77.62235387,80.82433526,85.80901922
0,0,84.95268533,83.20747976,74.88797013
0,0,83.76736222,78.50772746,87.22450688
0,0,83.0299271,80.76329627,72.94609054
0,0,72.34958532,87.08107651,87.74002569
0,0,86.57085572,74.66256765,85.7241089
0,0,75.44864283,76.67781413,82.564206
0,0,82.06471987,74.43281273,83.75976719
0,0,72.98887112,84.67529188,73.16293162
0,0,73.3041829,72.99258402,72.66353829
0,0,72.15300585,73.30596565,73.62811138
0,0,81.05479044,76.77587632,73.39772885
0,0,82.07002219,80.22698009,80.75806872
0,0,72.80735026,78.50036666,75.44707482
0,0,76.6477091,72.71703305,85.76325726
0,0,85.62321583,87.3198314,79.13194758
0,0,73.62088675,87.24587882,83.1281357
0,0,75.46470634,76.46967181,82.44593783
0,0,78.79020891,83.7043777,77.11761901
0,0,85.47633094,81.25717538,75.89065203
0,0,76.07753618,75.79959801,77.47927081
1.014926281,0,87.95413596,76.19471557,84.74650144
1.845373239,0,77.68413929,79.85842012,81.38039832
0,0,-1.00E-05,31.48311038,30.4226416
0,0,-9.47E-06,30.66386181,34.0342107
0,0,-1.06E-05,33.96806769,29.15045447
0,0,-9.71E-06,31.88135655,33.27476721
0,0,-1.05E-05,32.99102127,31.61023909
0,0,-9.67E-06,30.01134464,33.48025204
0,0,-1.00E-05,32.21444285,34.73574552
0,0,-1.10E-05,30.8350408,33.60021178
0,0,-1.07E-05,32.16904093,31.6285722
0,0,-9.53E-06,33.79727884,29.76623865
0,0,-1.05E-05,33.72103807,33.96063972
0,0,-1.05E-05,31.06700637,31.74850928
0,0,-14.689821,23.27036021,20.49739808
0,0,-15.89058013,24.37697764,23.3813669
0,0,-15.23414082,22.96299734,21.46749563
0,0,-15.89481849,20.82487621,20.37901815
0,0,-16.88662933,23.20509339,24.20432322
0,0,-14.9064325,20.62997052,22.32429167
0,0,-14.79457535,24.06705331,21.41870434
0,0,-15.26181474,22.47463779,23.3694105
0,0,-17.44728367,21.8854293,24.12884133
0,0,-16.79303963,20.41538842,20.16137459
0,0,-14.46226061,21.86590993,23.24157651
0,0,-15.6832175,24.20636454,23.59621109
0,0,-18.26840863,18.51794613,19.29186251
0,0,-19.73047556,20.37615861,20.43749897
0,0,-19.04368343,22.24602327,18.79771482
0,0,-20.98367478,20.04926849,21.49068726
0,0,-18.12087764,20.18580737,21.90317959
0,0,-19.53736905,20.80178174,18.87513232
0,0,-19.96880688,20.32819107,21.77622094
0,0,-20.45016808,19.1225923,21.59235116
0,20,-18.84276916,18.50800327,19.85295672
0,0,-19.91778055,20.9297883,21.25942566
0,0,-18.44429404,22.20362351,18.43219689
0,0,-18.9522286,18.86766726,22.24864293
0,0,-21.40984855,18.93426112,20.29850025
0,0,-21.62523348,19.5744263,20.57966591
0,20,-20.70826732,21.33689671,20.75779906
0,0,-19.34142838,19.16861102,20.3426543
2.436136322,0,-21.1099894,21.63155301,21.52990536
1.885387404,0,-17.95864065,18.30728665,20.53691355
0,0,-18.26369585,21.8682928,21.7348689
0,0,-20.48033107,20.34015461,20.42690721
0,0,-19.01167443,20.73415919,18.77417519
0,0,-21.6311006,19.56421768,21.75819057
0,0,-19.58628859,21.22939138,20.82599719
0,0,-19.55971969,18.75586303,20.89678132
0,0,-20.67917835,18.21311511,21.96299124
0,0,-21.03656183,19.60086655,18.31835496
0,0,-19.87039139,21.43534104,19.73329621
0,0,-18.82583402,21.03988626,18.97457969
0,0,-21.05948541,20.08788975,20.54140669
0,0,-19.25055487,20.30802799,21.24762488
0,0,-18.67052238,18.53735008,21.88623346
0,0,-20.49371828,21.38323424,19.83741007
0,0,-18.33243578,21.16814065,21.16517199
0,0,-21.85039406,20.64568241,21.68900784
0,0,-20.49674173,19.88383431,20.75320569
0,0,-21.90847237,21.87882059,18.98914229
0,0,-19.34937991,21.52025898,20.43533943
0,0,-21.87781751,20.58167289,21.88400911
0,0,-18.57630267,19.49094553,21.95442975
0,0,-18.156967,20.47601975,20.57338863
0,0,-18.12613403,20.30566164,21.55208824
0.464367865,0,-19.85312645,19.58072673,18.80500732
0.429261987,0,-18.32615055,19.23038741,18.98795941
0,0,-20.04225597,19.63181175,21.81573827
0,0,-19.30382282,20.29954239,18.54450136
0,0,-19.33632637,19.71632418,18.76802852
0,0,-20.53586241,19.05795638,19.68597338
0,0,-18.64642326,21.04789369,20.36224595
0,0,-21.06621348,20.12586998,20.41526888
0.488754824,0,-20.32812368,18.27070065,19.16790403
0.300766058,0,-21.65977852,19.47326602,21.68245559
0,0,-19.45936262,21.53965383,21.66039963
0,0,-21.93085997,21.02094612,19.56827221
1.080138173,0,-20.30331059,19.29298714,19.73716708
2.968643958,0,-21.89360782,21.75273261,20.80998847
0,0,-18.10824262,18.30641163,20.65198359
1.766962245,0,-20.91190529,21.84493882,19.52918806
1.304456428,0,-21.2664861,18.98282037,19.65697701
0,0,-18.21269315,18.03637672,19.39215577
0,0,-20.31587866,19.73523215,18.94154003
0,0,-21.20776917,19.43588172,19.83255345
0,0,-20.2441549,20.15635602,20.74573653
0,0,-18.25525436,21.18709144,20.96786682
0,0,-20.77378896,21.36972321,21.11549459
0,0,-18.24238766,19.60492,19.49892805
0.105032293,0,-21.26987558,19.71938297,21.05854398
2.439708458,0,-18.17213673,18.59271092,18.02606526
1.568576578,0,-18.54958952,18.19019044,19.90819975
0,0,-19.10043036,20.56485996,21.1756176
0,0,-20.53345917,18.2577505,20.52017888
0,0,-21.9054364,20.93532048,19.8962525
0,0,-18.47129141,20.15636058,20.57856803
0,0,-18.57083068,18.79433191,21.62778401
0,0,-19.47548159,20.15809177,20.2655272
0,0,-21.34487655,18.73199087,21.19914477
0,0,-19.86892381,19.75494883,21.9229709
0,0,-19.2864424,21.19824127,20.82227281
0,0,-20.24481533,19.84767717,20.29330306
0,0,-19.04209279,18.59479727,18.14994379
0,0,-19.60463963,20.89531473,19.49791159
0,0,-19.3304206,18.74707367,20.26177093
0,0,-21.21656409,20.9541995,21.18882629
0,0,-21.69702291,19.91740916,19.75241916
0,0,-21.03828877,19.81496704,21.8402331
0,0,-19.7563343,21.40574015,19.08717501
0,0,-20.01733991,20.8344141,20.97826878
0,0,-18.50029478,18.13164319,19.67612567
0,0,-20.98745884,19.18469726,19.94395398
0,0,-20.38590272,21.48368264,21.21000814
0,0,-21.60975998,18.07330467,19.18486105
0,0,-18.80244457,20.18101379,18.38724823
0,0,-21.03890449,20.91130268,20.08102234
0,0,-20.73868665,20.48742434,20.11517845
0,0,-19.06338214,21.04212881,21.18867109
0,0,-20.66951456,20.9027674,21.87327682
0,0,-21.69749352,20.76812278,18.22120275
0,0,-21.67374395,21.28615944,20.3667579
0,0,-20.8785063,20.58276267,20.72511412
0.118734679,0,-18.19229245,19.60967398,21.9432054
0.103247077,0,-21.48905735,19.88763644,21.77036086
0,0,-20.63111443,20.86689913,20.84980306
0,0,-19.24173701,21.50522412,20.08715765
0,0,-18.74900145,19.0888752,18.64609569
0,0,-18.46481545,19.36830718,19.53670622
0,0,-18.2009476,21.72295759,20.3404893
0,0,-21.01641299,20.31404717,20.90080159
0,0,-18.943372,18.71584727,20.54159823
0,0,-18.09701174,20.65478056,20.85649121
0,20,-19.58908261,21.96304862,19.71661002
0,0,-19.93042832,21.29381426,20.91050916
0,0,-18.67692092,20.98296455,18.57496502
0,0,-18.17619334,18.83218662,18.65034525
0,0,-18.75650193,21.50455914,18.65132858
0,0,-20.71641105,20.10315537,21.56345983
0,20,-18.32897471,21.55716009,18.30413625
0.17433529,0,-20.22014812,19.31931132,21.20603349
0.17233303,0,-18.58564795,18.24820421,18.93428359
0,0,-18.78275669,19.90390387,19.87371976
0,0,-19.57231153,19.07935042,21.66382638
0,0,-18.40330134,20.86091716,20.34374892
0,0,-18.69281401,21.82842621,18.84047074
0,0,-19.39580965,20.7638966,19.13636024
0,0,-19.31867602,21.54773572,21.6817865
0.347624969,0,-20.99708594,19.81209605,19.7085757
0.487689528,0,-18.29912922,21.08656295,20.34794193
0,0,-21.44180294,21.37217375,19.83972879
0,0,-21.26492868,20.84350251,19.51375235
0,0,-21.06396656,20.03110914,18.89311651
0,0,-19.23748945,20.50346444,20.744766
0,0,-21.29152714,20.80202798,20.87296811
0,0,-18.73120832,19.01233761,19.09954037
0,0,-18.49763682,21.23831704,21.15604337
0,0,-18.17982533,21.80129816,21.4181408
0,0,-21.75724145,19.86095726,21.68270039
0,0,-19.23204359,20.80426873,18.64484966
0,0,-21.67047152,20.94810362,19.21569473
0,0,-19.09045425,20.64899019,21.44141339
0,0,-21.63026384,20.18846043,18.79416081
0,0,-21.61571621,21.52659182,18.01387384
0,0,-21.69470418,19.79570684,21.48330924
0,0,-19.98461376,18.24441183,19.30579777
0,0,-21.46378515,21.3782255,19.6579901
0,0,-21.80306358,20.69592509,19.7853361
0,0,-19.29846777,21.39703451,21.3930984
0,0,-19.67549762,18.55418977,19.35156858
0,0,-20.87696075,18.12301176,21.56911954
0,0,-19.20143929,21.73749816,20.46775655
0,0,-21.01523724,18.59091322,20.1091469
0,0,-18.29556858,21.23860933,19.30245803
0,0,-20.09399354,21.29283977,18.97484679
0,0,-18.48925394,20.8348208,20.49623377
0,0,-19.17329391,18.52504884,19.78757664
0,0,-19.03450157,20.6695945,21.64206404
0,0,-21.35572829,21.55634633,19.96655486
0,0,-18.77406902,19.70212658,20.04717967
0,0,-21.23379168,19.65406742,19.66689312
0,0,63.52752415,67.22287301,71.93397676
0,0,59.98659667,62.31889771,66.97781309
0,0,56.80611907,73.33154774,64.8630512
0,0,56.72275608,73.02088695,72.92361989
0,0,59.57909577,74.77156678,69.31686381
0,0,54.10570809,69.15849072,69.24453899
0,0,60.37620906,71.41620626,69.50718202
0,0,65.43335431,63.95633793,70.97622058
0,0,55.85648258,70.27839193,65.45772465
0,0,60.88014746,70.03636674,61.66028344
0,0,65.54134426,73.45643881,72.22406699
0,0,64.32626567,72.49878103,62.95310873
0,0,81.32577777,84.4049995,81.04264232
0,0,80.89211894,83.3242955,71.11753343
0,0,73.09715881,83.32212925,75.66477771
0,0,81.93737584,70.82898603,70.8181646
0,0,82.70837334,82.96932951,77.94475631
0,0,75.93604483,79.26806468,79.97666719
0,0,73.78947992,75.74449789,72.50064235
0,0,74.69628104,70.71710697,75.60766064
0,0,73.47993792,80.35749698,84.2773169
0,0,71.62876032,74.93369117,76.7058791
0,0,77.80041675,77.09988763,82.29547619
0,0,76.95147267,80.42042534,84.22990724
0,0,78.60734753,86.0688624,87.063996
0,0,72.79819093,84.69574871,85.8549134
0,0,83.90278456,78.73429674,76.61601435
0,0,74.05094763,77.73530334,86.87675918
0,0,73.09466277,75.38145697,84.48833392
0,0,81.1494509,77.49107505,84.88244048
0,0,77.59452668,73.33408174,71.80931114
0,0,72.22736625,87.01246201,86.74421488
0,0,76.91220274,80.69558303,83.94274692
0,0,83.50500078,73.60062412,83.78175506
0,0,81.02554741,77.17902677,72.86456932
0,0,77.0265306,80.26811054,75.26677008
0,0,74.91873891,80.42953878,87.29131122
0,0,81.94451247,72.48097223,79.9148202
0,0,86.02848305,87.1088004,78.27168942
0,0,82.17568276,76.31432369,85.33652621
0,0,84.83644875,72.17224396,73.30936969
0,0,80.18375653,73.13523642,78.57666697
0,0,83.32056263,81.18557871,77.91759894
0,0,86.16694912,74.11552285,77.50450505
0,0,84.20212192,72.58039557,76.83076821
0,0,86.38454793,77.98033463,75.27076587
0,0,78.74043717,81.86582206,74.67685296
0,0,86.29458903,73.70088955,82.14780207
0,0,81.91229772,76.99476214,86.68950698
0,0,85.88641195,78.66528655,80.12239233
0,0,72.60097248,74.53346924,76.74916862
0,0,82.49262786,80.07795905,74.52867199
0,20,85.53337422,73.34581817,85.26182609
0,0,74.75731765,72.72683731,87.52286237
0,0,82.5555555,80.29808971,77.56786567
0,0,85.16519572,75.94811964,76.63680956
0,0,76.57654704,73.50833469,81.60429751
0,0,78.45254767,78.76369358,84.38500643
0,20,81.07983858,86.62145769,79.26741611
0,0,80.27456035,83.56701825,82.06147092
0,0,72.62122013,85.04577225,83.46077878
0,0,73.57286727,85.94649819,87.36528287
0,0,73.60157667,87.55784088,74.63701454
0,0,76.19019079,84.207903,87.95389791
0,0,75.9277511,81.73060349,78.27074931
0,0,83.8688481,77.84307744,83.56719087
0,0,81.15741706,74.90269628,81.15473443
0,0,84.21687946,82.98257463,79.78286811
0,0,73.11248745,87.91497966,83.16521378
0,0,79.75704673,79.47392402,78.32830166
0,0,77.17423484,83.5748581,74.01420685
0,0,85.59218105,79.91764297,79.81846266
0,0,83.32329332,78.91017723,80.34988256
0,0,85.906761,78.56413559,75.22971224
0,0,72.74167007,80.07322622,86.96907479
0,0,83.5318393,77.86958303,75.63888421
0,0,80.63884339,83.97956694,78.54688745
0,0,85.19863726,85.98752694,74.47815999
0,0,80.11328762,86.1253381,80.57197284
0,0,80.64205495,75.64245324,76.92146328
0,0,72.82711284,86.33371741,79.82759397
0,0,82.6950427,77.46407605,75.59314496
0,0,76.36901609,76.94818394,72.85970259
0,0,72.31394571,83.62729409,84.46681553
0,0,73.0627608,76.87499384,82.25722261
0,0,87.31629033,72.84732262,77.45168098
0,0,77.53698851,77.97773464,72.7597679
0,0,85.88893521,83.5432892,85.84903617
0,0,87.35455621,77.23118644,74.71657662
0,0,87.09199633,82.07278732,86.89170866
0,0,86.10732831,82.56175259,79.65737312
0,0,86.31722638,83.73961541,77.44603866
0,0,76.62388351,86.35392166,83.8679906
0,0,74.42328009,78.92088046,86.02926532
0,0,82.22793786,74.66276987,77.93126739
0,0,79.80943408,77.10266341,78.51734928
0,0,73.57990041,78.91464578,78.9305012
0,0,82.84060804,83.42223148,86.75713567
0,0,81.00570828,72.20992628,83.08099196
0,0,85.8090235,77.05253655,75.9623087
0,0,81.74688841,84.47744886,74.95996638
0,0,81.18308692,82.73369148,75.68585355
0,0,79.05197698,83.70780743,76.21699296
0,0,79.4045423,84.98893968,75.6829068
0,0,87.27004378,84.53173904,82.53607146
0,0,74.21508865,82.91489882,73.85490781
0,0,79.13945045,79.03455417,78.19770581
0,0,82.49318295,87.73753957,82.00082568
0,0,-1.01E-05,32.44206222,30.66149795
0,0,-9.80E-06,30.09771716,29.21775045
0,0,-9.80E-06,30.67399638,29.32366748
0,0,-9.69E-06,33.23879334,29.60618168
0,0,-9.92E-06,34.71832655,34.1493888
0,0,-1.10E-05,29.94380308,33.0103201
0,0,-1.03E-05,29.32701194,29.21293782
0,0,-9.71E-06,34.44179209,31.30283482
0,0,-1.00E-05,34.65777241,30.58293923
0,0,-9.43E-06,30.56882194,32.49945047
0,0,-1.11E-05,31.21462264,32.14595191
0,0,-1.01E-05,33.02519684,31.87918763
0,0,-17.5372541,21.63808531,21.56901424
0,0,-15.51212606,24.08966969,20.77734184
0,0,-17.07634154,20.64195146,23.48584491
0,0,-15.22043495,20.33015923,24.101757
0.206360144,0,-14.64369113,21.09401705,24.38979474
0.255168797,0,-14.50154861,21.44167207,20.42261187
0,0,-16.33974106,20.66591,23.47478974
0,0,-15.39703772,20.454292,23.41473421
0,0,-15.81926564,23.54512126,24.40304973
0,0,-17.01967269,20.89595787,21.29305622
0,0,-15.19394782,24.25437012,23.4849608
0,0,-15.3876899,21.80863729,20.40472465
0,0,-20.52609139,21.17880114,21.01758222
0,0,-19.17220754,19.35524683,19.86907245
0,0,-20.45823468,19.41636183,21.58145281
0,0,-18.71798825,20.78600865,21.96809409
0,0,-18.80974113,20.72839317,19.92630675
0,0,-17.92181169,21.58071466,20.58480039
0,0,-20.79876852,21.53600304,18.91288681
0,0,-20.72364983,21.17913683,20.13965069
0,0,-21.05939379,20.27163855,19.90983817
0,0,-18.82539737,22.08006276,19.18207346
0,0,-20.42348181,20.98208124,22.09578418
0.113605623,0,-18.87342273,22.48785275,19.03856756
0.18360789,0,-19.65865768,21.37961112,20.64156358
0,0,-21.14943768,18.26448995,21.66406126
0,0,-18.55979142,19.37493098,21.75178406
0,0,-18.73019387,20.38488283,21.27458895
0,0,-19.10484174,20.98613032,18.7943464
0.115478604,0,-20.98349449,20.2983124,21.37182027
0.130117559,0,-19.33468143,21.24601534,19.19796925
0,0,-19.27721153,19.22244955,21.7937021
0,20,-21.81930335,18.82557927,20.93636114
0,0,-19.37894286,18.30310189,21.24254733
0,0,-18.83915357,20.39066255,18.42816239
0,0,-20.32891196,20.85401914,20.42864949
0,0,-21.17358779,19.32313127,21.30500168
0,0,-18.24918586,20.47397289,21.46694991
0,20,-20.44280803,18.2261092,18.13191676
0,0,-18.11391313,18.41483466,21.77752329
0,0,-20.07316089,20.82699382,18.19080135
0,0,-18.99752152,19.4909722,20.47771446
0,0,-19.1958043,20.70519404,20.79349271
0,0,-19.83659446,21.34735828,18.44707336
0,0,-21.67369637,21.43104381,18.20951182
0,0,-20.80932097,18.7066117,21.15994267
0,0,-21.71258659,19.96428962,19.55743962
0,0,-20.60686022,20.95580516,18.44614136
0,0,-18.02266189,21.0999728,21.05471299
0,0,-19.05624084,21.14276255,21.40076044
0,0,-21.61617093,18.91630057,20.35345187
0,0,-20.56719848,18.77374314,18.64852706
0,0,-21.91957244,20.363959,18.06435758
0,0,-18.61789645,20.96836834,20.80720414
0,0,-19.1808515,19.28025916,20.2044372
0,0,-19.44324681,18.42235704,20.60714438
0,0,-19.30005328,20.87099199,21.2568192
0,0,-19.00188357,19.20247749,19.74070059
0,0,-19.76753523,18.66903466,18.5016135
0,0,-20.56261036,18.59446356,21.76411105
0,0,-19.24502769,19.25963819,20.18104851
2.746782916,0,-18.31879969,20.37071226,20.46117648
1.789980541,0,-20.83413011,19.43360895,21.73364572
0,0,-19.83606622,18.08264741,21.72633463
0,0,-20.22592922,18.38763374,20.28837843
0,0,-19.82160263,19.16201299,19.1904457
0,0,-21.56143001,20.63881793,21.98845454
0,0,-20.23497999,18.39406029,20.72326836
0,0,-21.69310736,20.24262741,19.63374671
0,0,-20.04230137,18.47954348,20.23934721
0,0,-19.17035265,18.84646131,19.6633362
0,0,-19.42177035,18.68875411,21.55322061
0,0,-20.08851717,18.26891454,19.9299975
0,0,-20.11995775,20.68531927,21.2941135
0,0,-20.74935081,19.85361419,21.36070519
0,0,-18.89797949,21.32421376,21.29732935
0,0,-20.6353716,18.39556336,20.88875445
0,0,-21.11435203,18.57893173,21.41951087
0,0,-20.70636796,19.22583093,19.54891832
0,0,-19.92731244,21.06346395,18.45865282
0,0,-21.9667226,19.22303529,21.36981682
0,0,-19.61925264,19.63367483,19.99267366
0,0,-18.42636246,19.20641427,18.50950413
0,0,-21.28601686,18.32089717,18.46125009
0,0,-18.84880488,21.75773449,18.63696958
0,0,-20.85314229,20.19415597,21.00389304
0,0,-18.71590513,21.15133275,20.84342669
0,0,-18.06750956,20.63342837,18.81527472
0,0,-18.63919442,20.05701712,21.38769367
0,0,-19.50795479,18.35871303,19.12517918
0,0,-18.42647299,20.57093418,21.17194233
0,0,-18.79071634,18.62148142,19.95522363
0,0,-21.05850511,19.65753268,20.92619473
0,0,-21.07953443,20.51645257,19.52555065
0,0,-21.26995291,21.128916,19.38856239
0,0,-21.36462095,20.7401807,21.3654384
0,0,-19.68174358,20.68613412,18.14120902
0,0,-21.47019864,18.59616884,21.89894779
0,0,-20.1037475,19.38451416,20.59271823
0,0,-19.88238847,18.17164909,19.72993355
0,0,-20.87414532,20.87790757,20.51221812
0,0,-18.85527365,21.81034393,18.49096379
0,0,-21.15798951,19.05644156,20.05620982
0,0,-19.71786331,18.35078684,21.94038209
0,0,-18.50918166,19.90228031,18.94107775
0,0,-18.47724765,21.42679289,20.8891124
0,0,-18.65962698,20.20789678,19.7398855
0,0,-21.56229094,18.1871086,20.60983259
0,0,-21.96375129,21.89708896,18.81954891
0,0,-19.4278952,21.31459964,19.88185993
0,0,-19.16857541,18.52637631,21.92037086
0,0,-18.87508389,21.68719103,18.7811486
0,0,-21.29526591,19.80275315,20.54578011
0,0,-18.83682993,19.48759196,20.302391
0,0,-21.69636052,19.84421332,20.26020635
0,0,-20.66940152,21.33828783,20.46049316
0,0,-21.58851117,20.63791871,20.00895189
0,0,-20.21603942,18.23699381,18.067723
0,0,-20.76271945,21.83041748,21.60038725
0,0,-20.4778324,18.59113653,21.30791531
0,0,-21.32478183,20.98227181,18.69667072
0,0,-21.34344324,20.54454612,19.65309271
0,0,-20.359172,18.75011219,21.08219592
0,0,-20.5300306,18.6829283,21.92024926
0,0,-21.68750368,21.48131037,21.80454819
0,0,-21.71946594,19.67877969,21.5974368
0,0,-20.65699914,20.61830606,18.63349559
0,0,-18.03101711,20.01628402,21.65790042
0,0,-18.41764486,20.90941407,21.51377965
0,0,-21.43177013,19.9169695,19.50779964
0,0,-18.33885647,19.14951966,19.57809038
0,0,-18.85407672,19.45353348,19.83963569
0,20,-18.92218672,21.43631078,20.62470252
0,0,-20.40093908,19.87213877,19.04334246
0,0,-20.30653119,18.85379733,18.09179372
0,0,-19.15767009,21.73842155,18.5649181
0,0,-18.83044546,21.18640183,19.76046363
0,0,-21.05812812,18.22266458,19.12801028
0,20,-21.74182462,21.99577185,21.05806624
0,0,-18.21122272,20.77970679,18.42676028
0,0,-18.53272185,18.6410664,21.6698609
0,0,-20.56865595,18.94867073,21.58130872
0,0,-21.21776581,20.76978193,21.63502727
0,0,-21.16475468,21.11904422,20.95843999
0.353823951,0,-20.87873261,18.95614377,18.42799989
0.460626618,0,-21.54971182,19.02787542,19.75255029
0,0,-18.86939552,19.22848278,18.52562149
0,0,-18.42916379,20.39207346,21.95079677
0,0,-20.46145188,18.68726471,19.33215369
0,0,-21.28910357,18.4169728,20.34132217
0,0,-20.32817431,20.71545636,21.11757222
0,0,-21.85198995,21.11639176,21.68246434
0,0,-21.18225785,20.00371762,21.0221909
0,0,-20.8031672,19.45533084,20.69801512
